invoice_id,Branch,City,category, unit_price ,quantity,date,time,payment_method,rating,profit_margin, Revenue , Profit 
5133,WALM072,Lancaster,Home and lifestyle,$42.00 ,1,13/11/22,8:36:00 PM,Credit card,7,0.33,$42.00 ,$13.86 
5134,WALM096,Eagle Pass,Fashion accessories,$54.00 ,2,28/12/23,7:49:00 PM,Credit card,5,0.18,$108.00 ,$19.44 
5135,WALM012,Garland,Home and lifestyle,$24.00 ,2,21/09/20,4:43:00 PM,Credit card,7,0.48,$48.00 ,$23.04 
5136,WALM095,Big Spring,Fashion accessories,$38.00 ,3,15/08/21,3:12:00 PM,Credit card,4,0.33,$114.00 ,$37.62 
5137,WALM095,Big Spring,Home and lifestyle,$22.00 ,2,1/10/2021,8:48:00 PM,Credit card,8,0.33,$44.00 ,$14.52 
5138,WALM014,Amarillo,Fashion accessories,$43.00 ,3,13/10/23,3:10:00 PM,Credit card,4,0.48,$129.00 ,$61.92 
5139,WALM081,Friendswood,Home and lifestyle,$75.00 ,3,22/11/22,7:14:00 PM,Credit card,6,0.33,$225.00 ,$74.25 
5140,WALM052,Mansfield,Fashion accessories,$25.00 ,2,9/11/2023,7:36:00 PM,Credit card,5,0.57,$50.00 ,$28.50 
5141,WALM020,Killeen,Home and lifestyle,$35.00 ,3,9/8/2022,7:23:00 PM,Credit card,6,0.48,$105.00 ,$50.40 
5142,WALM072,Lancaster,Fashion accessories,$62.00 ,2,15/11/23,4:25:00 PM,Credit card,5,0.33,$124.00 ,$40.92 
5143,WALM012,Garland,Home and lifestyle,$62.00 ,1,22/09/21,6:55:00 PM,Credit card,4,0.48,$62.00 ,$29.76 
5144,WALM057,Euless,Fashion accessories,$20.00 ,2,1/10/2022,7:28:00 PM,Credit card,8,0.33,$40.00 ,$13.20 
5145,WALM023,Midland,Home and lifestyle,$25.00 ,3,14/08/23,5:02:00 PM,Credit card,9,0.48,$75.00 ,$36.00 
5146,WALM020,Killeen,Fashion accessories,$69.00 ,3,10/10/2021,7:02:00 PM,Credit card,8,0.48,$207.00 ,$99.36 
5147,WALM006,El Paso,Home and lifestyle,$48.00 ,3,19/09/23,3:30:00 PM,Credit card,5,0.48,$144.00 ,$69.12 
5148,WALM033,Pearland,Fashion accessories,$59.00 ,3,20/08/22,8:40:00 PM,Credit card,5,0.48,$177.00 ,$84.96 
5149,WALM005,Fort Worth,Home and lifestyle,$49.00 ,3,30/08/22,5:45:00 PM,Credit card,7,0.48,$147.00 ,$70.56 
5150,WALM027,Abilene,Fashion accessories,$17.00 ,2,11/11/2021,4:14:00 PM,Credit card,9,0.48,$34.00 ,$16.32 
5151,WALM004,Austin,Home and lifestyle,$55.00 ,1,19/10/20,3:04:00 PM,Credit card,7,0.48,$55.00 ,$26.40 
5152,WALM005,Fort Worth,Fashion accessories,$24.00 ,2,3/10/2023,6:27:00 PM,Credit card,4,0.48,$48.00 ,$23.04 
5153,WALM091,Little Elm,Home and lifestyle,$32.00 ,1,26/08/20,3:32:00 PM,Credit card,7,0.33,$32.00 ,$10.56 
5154,WALM011,Lubbock,Fashion accessories,$29.00 ,2,4/9/2021,3:42:00 PM,Credit card,4,0.48,$58.00 ,$27.84 
5155,WALM024,Carrollton,Home and lifestyle,$42.00 ,1,22/08/22,8:32:00 PM,Credit card,6,0.48,$42.00 ,$20.16 
5156,WALM017,McKinney,Fashion accessories,$67.00 ,3,28/09/20,5:29:00 PM,Credit card,8,0.48,$201.00 ,$96.48 
5157,WALM060,DeSoto,Home and lifestyle,$79.00 ,1,13/10/20,5:16:00 PM,Credit card,5,0.33,$79.00 ,$26.07 
5158,WALM070,Hurst,Fashion accessories,$53.00 ,3,11/10/2023,8:49:00 PM,Credit card,4,0.33,$159.00 ,$52.47 
5159,WALM060,DeSoto,Home and lifestyle,$51.00 ,3,15/08/23,3:20:00 PM,Credit card,7,0.33,$153.00 ,$50.49 
5160,WALM026,Denton,Fashion accessories,$83.00 ,3,3/10/2023,3:47:00 PM,Credit card,6,0.48,$249.00 ,$119.52 
5161,WALM006,El Paso,Home and lifestyle,$78.00 ,2,26/11/22,7:20:00 PM,Credit card,4,0.48,$156.00 ,$74.88 
5162,WALM098,Mineral Wells,Fashion accessories,$46.00 ,2,25/08/21,4:25:00 PM,Credit card,6,0.18,$92.00 ,$16.56 
5163,WALM028,Odessa,Home and lifestyle,$69.00 ,2,13/08/23,7:03:00 PM,Credit card,9,0.48,$138.00 ,$66.24 
5164,WALM014,Amarillo,Fashion accessories,$49.00 ,1,17/08/22,3:43:00 PM,Credit card,7,0.48,$49.00 ,$23.52 
5165,WALM045,Missouri City,Home and lifestyle,$16.00 ,3,23/09/21,4:21:00 PM,Credit card,9,0.48,$48.00 ,$23.04 
5166,WALM015,Grand Prairie,Fashion accessories,$62.00 ,2,29/09/23,4:21:00 PM,Credit card,5,0.48,$124.00 ,$59.52 
5167,WALM015,Grand Prairie,Home and lifestyle,$69.00 ,2,1/8/2022,8:39:00 PM,Credit card,8,0.48,$138.00 ,$66.24 
5168,WALM021,McAllen,Fashion accessories,$39.00 ,1,14/12/23,6:58:00 PM,Credit card,4,0.48,$39.00 ,$18.72 
5169,WALM012,Garland,Home and lifestyle,$32.00 ,2,19/10/22,5:30:00 PM,Credit card,8,0.48,$64.00 ,$30.72 
5170,WALM037,League City,Fashion accessories,$69.00 ,1,1/10/2022,3:05:00 PM,Credit card,4,0.48,$69.00 ,$33.12 
5171,WALM062,Galveston,Home and lifestyle,$28.00 ,2,1/12/2020,6:19:00 PM,Credit card,8,0.33,$56.00 ,$18.48 
5172,WALM034,College Station,Fashion accessories,$43.00 ,3,25/10/21,6:29:00 PM,Credit card,9,0.48,$129.00 ,$61.92 
5173,WALM034,College Station,Home and lifestyle,$83.00 ,1,29/08/20,6:37:00 PM,Credit card,9,0.48,$83.00 ,$39.84 
5174,WALM060,DeSoto,Fashion accessories,$47.00 ,2,25/09/23,6:30:00 PM,Credit card,5,0.33,$94.00 ,$31.02 
5175,WALM060,DeSoto,Home and lifestyle,$43.00 ,1,20/11/20,5:15:00 PM,Credit card,5,0.33,$43.00 ,$14.19 
5176,WALM027,Abilene,Fashion accessories,$84.00 ,3,21/09/23,6:49:00 PM,Credit card,8,0.48,$252.00 ,$120.96 
5177,WALM036,Allen,Home and lifestyle,$64.00 ,2,1/11/2020,5:00:00 PM,Credit card,7,0.48,$128.00 ,$61.44 
5178,WALM002,Dallas,Fashion accessories,$78.00 ,1,19/12/21,8:44:00 PM,Credit card,5,0.36,$78.00 ,$28.08 
5179,WALM092,Lake Jackson,Home and lifestyle,$55.00 ,3,25/11/22,7:56:00 PM,Credit card,7,0.33,$165.00 ,$54.45 
5180,WALM007,Arlington,Fashion accessories,$76.00 ,2,21/10/23,6:37:00 PM,Credit card,6,0.48,$152.00 ,$72.96 
5181,WALM023,Midland,Home and lifestyle,$34.00 ,1,30/09/21,7:50:00 PM,Credit card,5,0.48,$34.00 ,$16.32 
5182,WALM019,Pasadena,Fashion accessories,$44.00 ,2,12/8/2021,7:26:00 PM,Credit card,5,0.48,$88.00 ,$42.24 
5183,WALM041,Mission,Home and lifestyle,$49.00 ,3,14/09/21,8:19:00 PM,Ewallet,6,0.48,$147.00 ,$70.56 
5184,WALM027,Abilene,Fashion accessories,$23.00 ,3,3/8/2021,3:02:00 PM,Credit card,5,0.48,$69.00 ,$33.12 
5185,WALM043,Baytown,Home and lifestyle,$63.00 ,2,2/8/2022,6:50:00 PM,Credit card,6,0.48,$126.00 ,$60.48 
5186,WALM063,Georgetown,Fashion accessories,$60.00 ,3,2/11/2023,6:14:00 PM,Credit card,4,0.33,$180.00 ,$59.40 
5187,WALM004,Austin,Home and lifestyle,$84.00 ,2,29/12/23,5:10:00 PM,Credit card,8,0.48,$168.00 ,$80.64 
5188,WALM063,Georgetown,Fashion accessories,$85.00 ,3,24/12/23,4:41:00 PM,Credit card,7,0.33,$255.00 ,$84.15 
5189,WALM071,Lufkin,Home and lifestyle,$16.00 ,1,10/12/2020,7:34:00 PM,Credit card,9,0.33,$16.00 ,$5.28 
5190,WALM001,Houston,Fashion accessories,$54.00 ,1,10/11/2023,8:36:00 PM,Credit card,9,0.36,$54.00 ,$19.44 
5191,WALM048,Harlingen,Home and lifestyle,$81.00 ,2,8/10/2021,6:42:00 PM,Credit card,5,0.48,$162.00 ,$77.76 
5192,WALM023,Midland,Fashion accessories,$38.00 ,2,8/9/2021,5:25:00 PM,Credit card,8,0.48,$76.00 ,$36.48 
5193,WALM047,Flower Mound,Home and lifestyle,$40.00 ,3,26/11/21,3:34:00 PM,Credit card,5,0.48,$120.00 ,$57.60 
5194,WALM092,Lake Jackson,Fashion accessories,$71.00 ,1,27/09/23,3:11:00 PM,Credit card,6,0.33,$71.00 ,$23.43 
5195,WALM019,Pasadena,Home and lifestyle,$24.00 ,1,17/09/20,5:25:00 PM,Credit card,6,0.48,$24.00 ,$11.52 
5196,WALM059,Pflugerville,Fashion accessories,$68.00 ,1,6/8/2022,8:58:00 PM,Credit card,8,0.33,$68.00 ,$22.44 
5197,WALM024,Carrollton,Home and lifestyle,$16.00 ,3,30/11/22,7:00:00 PM,Credit card,6,0.48,$48.00 ,$23.04 
5198,WALM072,Lancaster,Fashion accessories,$29.00 ,2,5/9/2021,4:07:00 PM,Credit card,5,0.33,$58.00 ,$19.14 
5199,WALM041,Mission,Home and lifestyle,$21.00 ,1,3/12/2021,8:31:00 PM,Ewallet,4,0.48,$21.00 ,$10.08 
5200,WALM005,Fort Worth,Fashion accessories,$68.00 ,3,17/09/23,8:47:00 PM,Credit card,8,0.48,$204.00 ,$97.92 
5201,WALM083,Farmers Branch,Home and lifestyle,$47.00 ,2,3/8/2020,4:36:00 PM,Credit card,5,0.33,$94.00 ,$31.02 
5202,WALM017,McKinney,Fashion accessories,$29.00 ,3,30/11/23,8:09:00 PM,Credit card,4,0.48,$87.00 ,$41.76 
5203,WALM090,Brownwood,Home and lifestyle,$48.00 ,3,28/09/22,5:27:00 PM,Credit card,5,0.33,$144.00 ,$47.52 
5204,WALM068,Burleson,Fashion accessories,$84.00 ,2,8/12/2021,8:20:00 PM,Credit card,5,0.33,$168.00 ,$55.44 
5205,WALM058,Port Arthur,Home and lifestyle,$80.00 ,2,25/08/21,5:23:00 PM,Credit card,8,0.33,$160.00 ,$52.80 
5206,WALM006,El Paso,Fashion accessories,$76.00 ,2,17/12/21,3:27:00 PM,Credit card,7,0.48,$152.00 ,$72.96 
5207,WALM010,Laredo,Home and lifestyle,$74.00 ,1,2/12/2021,7:28:00 PM,Credit card,6,0.48,$74.00 ,$35.52 
5208,WALM057,Euless,Fashion accessories,$76.00 ,1,10/9/2021,4:41:00 PM,Credit card,8,0.33,$76.00 ,$25.08 
5209,WALM042,Bryan,Home and lifestyle,$28.00 ,3,28/08/23,4:28:00 PM,Credit card,9,0.48,$84.00 ,$40.32 
5210,WALM002,Dallas,Fashion accessories,$36.00 ,1,13/08/21,3:47:00 PM,Credit card,7,0.36,$36.00 ,$12.96 
5211,WALM048,Harlingen,Home and lifestyle,$37.00 ,2,21/08/21,3:40:00 PM,Credit card,9,0.48,$74.00 ,$35.52 
5212,WALM005,Fort Worth,Fashion accessories,$24.00 ,1,30/08/23,8:43:00 PM,Credit card,8,0.48,$24.00 ,$11.52 
5213,WALM076,Huntsville,Home and lifestyle,$44.00 ,1,27/10/21,5:59:00 PM,Credit card,4,0.33,$44.00 ,$14.52 
5214,WALM018,Frisco,Fashion accessories,$34.00 ,2,23/11/21,6:39:00 PM,Credit card,7,0.48,$68.00 ,$32.64 
5215,WALM024,Carrollton,Home and lifestyle,$41.00 ,2,21/08/22,4:32:00 PM,Credit card,6,0.48,$82.00 ,$39.36 
5216,WALM061,Cedar Park,Fashion accessories,$84.00 ,2,26/11/20,3:43:00 PM,Credit card,8,0.33,$168.00 ,$55.44 
5217,WALM031,Lewisville,Home and lifestyle,$36.00 ,2,8/11/2022,5:50:00 PM,Credit card,6,0.48,$72.00 ,$34.56 
5218,WALM079,La Porte,Fashion accessories,$30.00 ,1,21/11/23,8:35:00 PM,Credit card,8,0.33,$30.00 ,$9.90 
5219,WALM057,Euless,Home and lifestyle,$23.00 ,1,6/12/2022,3:43:00 PM,Credit card,6,0.33,$23.00 ,$7.59 
5220,WALM066,Grapevine,Fashion accessories,$25.00 ,1,7/10/2023,5:24:00 PM,Credit card,9,0.33,$25.00 ,$8.25 
5221,WALM051,New Braunfels,Home and lifestyle,$19.00 ,1,13/08/20,6:04:00 PM,Credit card,4,0.48,$19.00 ,$9.12 
5222,WALM015,Grand Prairie,Fashion accessories,$80.00 ,3,7/11/2021,7:48:00 PM,Credit card,4,0.48,$240.00 ,$115.20 
5223,WALM100,Canyon,Home and lifestyle,$40.00 ,1,16/11/22,5:49:00 PM,Credit card,8,0.18,$40.00 ,$7.20 
5224,WALM068,Burleson,Fashion accessories,$80.00 ,1,17/10/22,3:39:00 PM,Credit card,8,0.33,$80.00 ,$26.40 
5225,WALM080,Nacogdoches,Home and lifestyle,$55.00 ,3,9/11/2021,3:49:00 PM,Credit card,7,0.33,$165.00 ,$54.45 
5226,WALM042,Bryan,Fashion accessories,$51.00 ,3,16/11/22,5:06:00 PM,Credit card,9,0.48,$153.00 ,$73.44 
5227,WALM005,Fort Worth,Home and lifestyle,$47.00 ,2,30/08/23,6:52:00 PM,Credit card,5,0.48,$94.00 ,$45.12 
5228,WALM048,Harlingen,Fashion accessories,$82.00 ,2,17/08/20,7:54:00 PM,Credit card,8,0.48,$164.00 ,$78.72 
5229,WALM004,Austin,Home and lifestyle,$70.00 ,3,29/08/22,6:15:00 PM,Credit card,7,0.48,$210.00 ,$100.80 
5230,WALM043,Baytown,Fashion accessories,$63.00 ,3,25/11/20,7:09:00 PM,Credit card,7,0.48,$189.00 ,$90.72 
5231,WALM030,Richardson,Home and lifestyle,$27.00 ,2,6/9/2022,6:23:00 PM,Credit card,4,0.48,$54.00 ,$25.92 
5232,WALM092,Lake Jackson,Fashion accessories,$29.00 ,1,9/10/2020,8:51:00 PM,Credit card,8,0.33,$29.00 ,$9.57 
5233,WALM005,Fort Worth,Home and lifestyle,$47.00 ,3,14/11/20,5:37:00 PM,Credit card,8,0.48,$141.00 ,$67.68 
5234,WALM015,Grand Prairie,Fashion accessories,$80.00 ,3,20/12/22,8:16:00 PM,Credit card,9,0.48,$240.00 ,$115.20 
5235,WALM052,Mansfield,Home and lifestyle,$57.00 ,2,5/12/2020,7:53:00 PM,Credit card,4,0.57,$114.00 ,$64.98 
5236,WALM045,Missouri City,Fashion accessories,$47.00 ,1,7/12/2022,6:43:00 PM,Credit card,6,0.48,$47.00 ,$22.56 
5237,WALM059,Pflugerville,Home and lifestyle,$42.00 ,1,25/08/21,7:50:00 PM,Credit card,4,0.33,$42.00 ,$13.86 
5238,WALM064,Bedford,Fashion accessories,$73.00 ,2,27/12/22,4:57:00 PM,Credit card,4,0.33,$146.00 ,$48.18 
5239,WALM069,Rockwall,Home and lifestyle,$25.00 ,3,25/10/22,7:54:00 PM,Credit card,6,0.33,$75.00 ,$24.75 
5240,WALM051,New Braunfels,Fashion accessories,$19.00 ,2,7/11/2022,4:04:00 PM,Credit card,6,0.57,$38.00 ,$21.66 
5241,WALM002,Dallas,Home and lifestyle,$20.00 ,2,23/11/23,3:41:00 PM,Credit card,7,0.36,$40.00 ,$14.40 
5242,WALM068,Burleson,Fashion accessories,$82.00 ,1,19/08/21,6:07:00 PM,Credit card,3,0.33,$82.00 ,$27.06 
5243,WALM022,Mesquite,Home and lifestyle,$49.00 ,1,15/10/21,7:38:00 PM,Credit card,6,0.48,$49.00 ,$23.52 
5244,WALM043,Baytown,Fashion accessories,$67.00 ,1,24/09/21,6:07:00 PM,Credit card,3,0.48,$67.00 ,$32.16 
5245,WALM078,Del Rio,Home and lifestyle,$24.00 ,2,13/11/23,3:55:00 PM,Credit card,7,0.33,$48.00 ,$15.84 
5246,WALM001,Houston,Fashion accessories,$54.00 ,3,28/09/20,5:12:00 PM,Credit card,6,0.36,$162.00 ,$58.32 
5247,WALM060,DeSoto,Home and lifestyle,$81.00 ,1,23/08/20,3:48:00 PM,Credit card,5,0.33,$81.00 ,$26.73 
5248,WALM061,Cedar Park,Fashion accessories,$45.00 ,3,11/9/2022,4:52:00 PM,Credit card,5,0.33,$135.00 ,$44.55 
5249,WALM026,Denton,Home and lifestyle,$74.00 ,2,6/9/2021,7:02:00 PM,Credit card,7,0.48,$148.00 ,$71.04 
5250,WALM026,Denton,Fashion accessories,$43.00 ,3,25/12/22,7:14:00 PM,Credit card,7,0.48,$129.00 ,$61.92 
5251,WALM058,Port Arthur,Home and lifestyle,$62.00 ,3,2/8/2023,3:51:00 PM,Credit card,6,0.33,$186.00 ,$61.38 
5252,WALM068,Burleson,Fashion accessories,$79.00 ,1,9/11/2020,5:01:00 PM,Credit card,7,0.33,$79.00 ,$26.07 
5253,WALM037,League City,Home and lifestyle,$29.00 ,3,6/12/2022,5:53:00 PM,Credit card,7,0.48,$87.00 ,$41.76 
5254,WALM015,Grand Prairie,Fashion accessories,$19.00 ,1,23/12/23,3:48:00 PM,Credit card,6,0.48,$19.00 ,$9.12 
5255,WALM071,Lufkin,Home and lifestyle,$17.00 ,2,21/12/23,7:37:00 PM,Credit card,5,0.33,$34.00 ,$11.22 
5256,WALM008,Corpus Christi,Fashion accessories,$82.00 ,1,20/12/23,7:16:00 PM,Credit card,4,0.48,$82.00 ,$39.36 
5257,WALM053,Conroe,Home and lifestyle,$59.00 ,1,15/12/22,5:47:00 PM,Credit card,6,0.57,$59.00 ,$33.63 
5258,WALM088,Cleburne,Fashion accessories,$49.00 ,2,1/11/2022,5:57:00 PM,Credit card,5,0.33,$98.00 ,$32.34 
5259,WALM037,League City,Home and lifestyle,$29.00 ,2,11/10/2022,6:15:00 PM,Credit card,5,0.48,$58.00 ,$27.84 
5260,WALM040,Edinburg,Fashion accessories,$32.00 ,2,25/08/21,8:45:00 PM,Credit card,6,0.48,$64.00 ,$30.72 
5261,WALM078,Del Rio,Home and lifestyle,$63.00 ,3,4/11/2022,8:38:00 PM,Credit card,4,0.33,$189.00 ,$62.37 
5262,WALM019,Pasadena,Fashion accessories,$27.00 ,1,24/11/21,7:25:00 PM,Credit card,3,0.48,$27.00 ,$12.96 
5263,WALM013,Irving,Home and lifestyle,$51.00 ,1,24/11/22,7:27:00 PM,Credit card,6,0.48,$51.00 ,$24.48 
5264,WALM059,Pflugerville,Fashion accessories,$75.00 ,2,26/11/20,6:59:00 PM,Credit card,7,0.33,$150.00 ,$49.50 
5265,WALM093,Angleton,Home and lifestyle,$50.00 ,2,19/11/22,3:02:00 PM,Credit card,7,0.33,$100.00 ,$33.00 
5266,WALM092,Lake Jackson,Fashion accessories,$15.00 ,1,23/11/21,3:05:00 PM,Credit card,6,0.33,$15.00 ,$4.95 
5267,WALM018,Frisco,Home and lifestyle,$74.00 ,1,18/11/21,7:22:00 PM,Credit card,5,0.48,$74.00 ,$35.52 
5268,WALM001,Houston,Fashion accessories,$41.00 ,2,15/12/22,4:27:00 PM,Credit card,3,0.36,$82.00 ,$29.52 
5269,WALM037,League City,Home and lifestyle,$40.00 ,2,25/11/21,3:54:00 PM,Credit card,5,0.48,$80.00 ,$38.40 
5270,WALM053,Conroe,Fashion accessories,$47.00 ,2,1/12/2022,6:23:00 PM,Credit card,5,0.21,$94.00 ,$19.74 
5271,WALM061,Cedar Park,Home and lifestyle,$73.00 ,1,6/11/2020,4:40:00 PM,Credit card,5,0.33,$73.00 ,$24.09 
5272,WALM052,Mansfield,Fashion accessories,$42.00 ,3,28/12/21,6:01:00 PM,Credit card,6,0.57,$126.00 ,$71.82 
5273,WALM010,Laredo,Home and lifestyle,$67.00 ,1,3/12/2021,7:00:00 PM,Credit card,3,0.48,$67.00 ,$32.16 
5274,WALM047,Flower Mound,Fashion accessories,$77.00 ,2,25/11/22,7:41:00 PM,Credit card,6,0.48,$154.00 ,$73.92 
5275,WALM044,Pharr,Home and lifestyle,$53.00 ,3,6/12/2020,5:31:00 PM,Credit card,5,0.48,$159.00 ,$76.32 
5276,WALM008,Corpus Christi,Fashion accessories,$56.00 ,2,23/12/23,8:14:00 PM,Credit card,5,0.48,$112.00 ,$53.76 
5277,WALM004,Austin,Home and lifestyle,$42.00 ,1,12/12/2020,6:25:00 PM,Credit card,5,0.48,$42.00 ,$20.16 
5278,WALM062,Galveston,Fashion accessories,$66.00 ,2,14/11/20,5:00:00 PM,Credit card,7,0.33,$132.00 ,$43.56 
5279,WALM017,McKinney,Home and lifestyle,$85.00 ,1,15/12/22,8:10:00 PM,Credit card,7,0.48,$85.00 ,$40.80 
5280,WALM028,Odessa,Fashion accessories,$47.00 ,1,6/12/2020,7:41:00 PM,Credit card,4,0.48,$47.00 ,$22.56 
5281,WALM007,Arlington,Home and lifestyle,$28.00 ,3,21/11/23,6:17:00 PM,Credit card,4,0.48,$84.00 ,$40.32 
5282,WALM041,Mission,Fashion accessories,$37.00 ,3,12/11/2020,5:31:00 PM,Ewallet,7,0.48,$111.00 ,$53.28 
5283,WALM095,Big Spring,Home and lifestyle,$38.00 ,1,21/11/20,3:17:00 PM,Credit card,6,0.33,$38.00 ,$12.54 
5284,WALM072,Lancaster,Fashion accessories,$38.00 ,3,4/12/2022,7:15:00 PM,Credit card,7,0.33,$114.00 ,$37.62 
5285,WALM060,DeSoto,Home and lifestyle,$50.00 ,2,28/12/20,8:52:00 PM,Credit card,7,0.33,$100.00 ,$33.00 
5286,WALM071,Lufkin,Fashion accessories,$22.00 ,1,11/12/2020,8:25:00 PM,Credit card,4,0.33,$22.00 ,$7.26 
5287,WALM062,Galveston,Home and lifestyle,$45.00 ,3,22/11/23,8:03:00 PM,Credit card,6,0.33,$135.00 ,$44.55 
5288,WALM009,Plano,Fashion accessories,$29.00 ,1,12/11/2023,4:02:00 PM,Credit card,6,0.48,$29.00 ,$13.92 
5289,WALM039,Longview,Home and lifestyle,$22.00 ,1,6/12/2023,5:14:00 PM,Credit card,5,0.48,$22.00 ,$10.56 
5290,WALM005,Fort Worth,Fashion accessories,$39.00 ,1,1/11/2022,8:05:00 PM,Credit card,5,0.48,$39.00 ,$18.72 
5291,WALM037,League City,Home and lifestyle,$15.00 ,3,30/11/21,4:28:00 PM,Credit card,7,0.48,$45.00 ,$21.60 
5292,WALM008,Corpus Christi,Fashion accessories,$31.00 ,2,8/11/2022,7:25:00 PM,Credit card,5,0.48,$62.00 ,$29.76 
5293,WALM063,Georgetown,Home and lifestyle,$47.00 ,1,17/11/22,3:32:00 PM,Credit card,4,0.33,$47.00 ,$15.51 
5294,WALM036,Allen,Fashion accessories,$24.00 ,3,23/12/20,6:53:00 PM,Credit card,3,0.48,$72.00 ,$34.56 
5295,WALM040,Edinburg,Home and lifestyle,$71.00 ,3,18/12/22,7:48:00 PM,Credit card,7,0.48,$213.00 ,$102.24 
5296,WALM048,Harlingen,Fashion accessories,$63.00 ,3,29/11/21,8:52:00 PM,Credit card,5,0.48,$189.00 ,$90.72 
5297,WALM090,Brownwood,Home and lifestyle,$79.00 ,3,16/12/23,7:24:00 PM,Credit card,6,0.33,$237.00 ,$78.21 
5298,WALM081,Friendswood,Fashion accessories,$17.00 ,3,15/12/22,6:32:00 PM,Credit card,4,0.33,$51.00 ,$16.83 
5299,WALM022,Mesquite,Home and lifestyle,$24.00 ,2,18/11/20,7:40:00 PM,Credit card,3,0.48,$48.00 ,$23.04 
5300,WALM051,New Braunfels,Fashion accessories,$73.00 ,3,15/11/21,6:52:00 PM,Credit card,7,0.57,$219.00 ,$124.83 
5301,WALM062,Galveston,Home and lifestyle,$30.00 ,3,15/12/23,5:40:00 PM,Credit card,6,0.33,$90.00 ,$29.70 
5302,WALM083,Farmers Branch,Fashion accessories,$55.00 ,2,11/12/2021,6:10:00 PM,Credit card,5,0.33,$110.00 ,$36.30 
5303,WALM010,Laredo,Home and lifestyle,$83.00 ,2,24/11/23,4:14:00 PM,Credit card,7,0.48,$166.00 ,$79.68 
5304,WALM088,Cleburne,Fashion accessories,$62.00 ,2,28/11/21,3:12:00 PM,Credit card,3,0.33,$124.00 ,$40.92 
5305,WALM028,Odessa,Home and lifestyle,$23.00 ,1,30/11/23,6:15:00 PM,Credit card,4,0.48,$23.00 ,$11.04 
5306,WALM057,Euless,Fashion accessories,$16.00 ,1,11/11/2021,6:19:00 PM,Credit card,7,0.33,$16.00 ,$5.28 
5307,WALM048,Harlingen,Home and lifestyle,$82.00 ,2,23/11/22,7:21:00 PM,Credit card,3,0.48,$164.00 ,$78.72 
5308,WALM017,McKinney,Fashion accessories,$18.00 ,1,23/11/22,6:31:00 PM,Credit card,6,0.48,$18.00 ,$8.64 
5309,WALM045,Missouri City,Home and lifestyle,$23.00 ,1,17/12/23,4:20:00 PM,Credit card,5,0.48,$23.00 ,$11.04 
5310,WALM067,Haltom City,Fashion accessories,$79.00 ,2,1/12/2023,5:09:00 PM,Credit card,3,0.33,$158.00 ,$52.14 
5311,WALM048,Harlingen,Home and lifestyle,$40.00 ,1,11/11/2021,6:59:00 PM,Credit card,5,0.48,$40.00 ,$19.20 
5312,WALM098,Mineral Wells,Fashion accessories,$71.00 ,1,11/12/2020,3:09:00 PM,Credit card,4,0.18,$71.00 ,$12.78 
5313,WALM037,League City,Home and lifestyle,$79.00 ,1,26/11/22,6:23:00 PM,Credit card,6,0.48,$79.00 ,$37.92 
5314,WALM100,Canyon,Fashion accessories,$25.00 ,2,15/11/23,5:04:00 PM,Credit card,5,0.18,$50.00 ,$9.00 
5315,WALM001,Houston,Home and lifestyle,$22.00 ,2,8/12/2023,3:17:00 PM,Credit card,5,0.36,$44.00 ,$15.84 
5316,WALM060,DeSoto,Fashion accessories,$34.00 ,3,15/11/23,8:17:00 PM,Credit card,6,0.33,$102.00 ,$33.66 
5317,WALM053,Conroe,Home and lifestyle,$15.00 ,2,26/12/23,3:12:00 PM,Credit card,3,0.57,$30.00 ,$17.10 
5318,WALM048,Harlingen,Fashion accessories,$56.00 ,2,7/11/2020,5:19:00 PM,Credit card,5,0.48,$112.00 ,$53.76 
5319,WALM036,Allen,Home and lifestyle,$60.00 ,1,2/12/2022,7:21:00 PM,Credit card,4,0.48,$60.00 ,$28.80 
5320,WALM030,Richardson,Fashion accessories,$71.00 ,1,12/11/2021,4:02:00 PM,Credit card,5,0.48,$71.00 ,$34.08 
5321,WALM026,Denton,Home and lifestyle,$81.00 ,1,10/12/2022,6:35:00 PM,Credit card,3,0.48,$81.00 ,$38.88 
5322,WALM090,Brownwood,Fashion accessories,$28.00 ,2,22/12/20,8:16:00 PM,Credit card,6,0.33,$56.00 ,$18.48 
5323,WALM042,Bryan,Home and lifestyle,$81.00 ,1,23/11/23,7:31:00 PM,Credit card,4,0.48,$81.00 ,$38.88 
5324,WALM064,Bedford,Fashion accessories,$15.00 ,1,9/11/2020,6:13:00 PM,Credit card,4,0.33,$15.00 ,$4.95 
5325,WALM045,Missouri City,Home and lifestyle,$31.00 ,3,29/12/20,4:20:00 PM,Credit card,5,0.48,$93.00 ,$44.64 
5326,WALM043,Baytown,Fashion accessories,$41.00 ,2,18/12/22,5:23:00 PM,Credit card,7,0.48,$82.00 ,$39.36 
5327,WALM045,Missouri City,Home and lifestyle,$20.00 ,1,18/12/21,3:51:00 PM,Credit card,5,0.48,$20.00 ,$9.60 
5328,WALM058,Port Arthur,Fashion accessories,$51.00 ,3,13/12/20,4:14:00 PM,Credit card,7,0.33,$153.00 ,$50.49 
5329,WALM024,Carrollton,Home and lifestyle,$63.00 ,2,29/12/20,3:55:00 PM,Credit card,5,0.48,$126.00 ,$60.48 
